# ============================================================
# EXTREME NIGHTMARE: THE SINGULARITY
# ============================================================
# 2000+ hubs | 10 drones | Designed for maximum suffering
#
# EXTREME CONSTRAINTS FOR 10 DRONES:
#   - 200 serial entry gates, ALL max_drones=1 AND max_link_capacity=1
#   - 300 dead-end branches scattered across 20 layers
#   - 50 closed loop clusters (15 hubs each = 750 hubs)
#   - 100 micro-gates in series, all max_drones=1
#   - 80 priority mirage chains that ALL dead-end
#   - 200 overflow pockets with max_drones=1 and back-loops
#   - 100-lane funnel merging to 1 hub with max_drones=1
#   - 200-hub grinder with back-traps every 5 steps
#   - 150-hub final squeeze where EVERY hub is max_drones=1
#   - Cross-connections creating 500+ false paths
#   - Only 1 true path hidden through the chaos
#
# With only 10 drones, every bottleneck becomes 10x worse.
# The algorithm must find the ONE viable path through 2000+ hubs.
# ============================================================

nb_drones: 10


# ============================================================
# LAYER 0: ENTRY HELL — 200 serial gates
# ============================================================
# 10 drones must pass through 200 gates, each max_drones=1
# AND each link is max_link_capacity=1 (extreme serialization)

start_hub: strat 0 0 [color=green max_drones=10]
hub: loop17_2 238 -16 [zone=restricted color=brown max_drones=1]
hub: loop17_3 239 -16 [zone=restricted color=brown max_drones=1]
hub: loop17_4 240 -16 [zone=restricted color=brown max_drones=1]
hub: loop17_5 241 -16 [zone=restricted color=brown max_drones=1]
hub: loop17_6 242 -16 [zone=restricted color=brown max_drones=1]
hub: loop17_7 243 -16 [zone=restricted color=brown max_drones=1]
hub: loop17_8 244 -16 [zone=restricted color=brown max_drones=1]
hub: loop17_9 244 -18 [zone=restricted color=brown max_drones=1]
hub: loop17_10 243 -18 [zone=restricted color=brown max_drones=1]
hub: loop17_11 242 -18 [zone=restricted color=brown max_drones=1]
hub: loop17_12 241 -18 [zone=restricted color=brown max_drones=1]
hub: loop17_13 240 -18 [zone=restricted color=brown max_drones=1]
hub: loop17_14 239 -18 [zone=restricted color=brown max_drones=1]
hub: loop17_15 238 -18 [zone=restricted color=brown max_drones=1]

# Loop 18: closed ring (15 hubs)
hub: loop18_1 257 -16 [zone=restricted color=brown max_drones=1]
hub: loop18_2 258 -16 [zone=restricted color=brown max_drones=1]
hub: loop18_3 259 -16 [zone=restricted color=brown max_drones=1]
hub: loop18_4 260 -16 [zone=restricted color=brown max_drones=1]
hub: loop18_5 261 -16 [zone=restricted color=brown max_drones=1]
hub: loop18_6 262 -16 [zone=restricted color=brown max_drones=1]
hub: loop18_7 263 -16 [zone=restricted color=brown max_drones=1]
hub: loop18_8 264 -16 [zone=restricted color=brown max_drones=1]
hub: loop18_9 264 -18 [zone=restricted color=brown max_drones=1]
hub: loop18_10 263 -18 [zone=restricted color=brown max_drones=1]
hub: loop18_11 262 -18 [zone=restricted color=brown max_drones=1]
hub: loop18_12 261 -18 [zone=restricted color=brown max_drones=1]
hub: loop18_13 260 -18 [zone=restricted color=brown max_drones=1]
hub: loop18_14 259 -18 [zone=restricted color=brown max_drones=1]
hub: loop18_15 258 -18 [zone=restricted color=brown max_drones=1]

# Loop 19: closed ring (15 hubs)
hub: loop19_1 277 -16 [zone=restricted color=brown max_drones=1]
hub: loop19_2 278 -16 [zone=restricted color=brown max_drones=1]
hub: loop19_3 279 -16 [zone=restricted color=brown max_drones=1]
hub: loop19_4 280 -16 [zone=restricted color=brown max_drones=1]
hub: loop19_5 281 -16 [zone=restricted color=brown max_drones=1]
hub: loop19_6 282 -16 [zone=restricted color=brown max_drones=1]
hub: loop19_7 283 -16 [zone=restricted color=brown max_drones=1]
hub: loop19_8 284 -16 [zone=restricted color=brown max_drones=1]
hub: loop19_9 284 -18 [zone=restricted color=brown max_drones=1]
hub: loop19_10 283 -18 [zone=restricted color=brown max_drones=1]
hub: loop19_11 282 -18 [zone=restricted color=brown max_drones=1]
hub: loop19_12 281 -18 [zone=restricted color=brown max_drones=1]
hub: loop19_13 280 -18 [zone=restricted color=brown max_drones=1]
hub: loop19_14 279 -18 [zone=restricted color=brown max_drones=1]
hub: loop19_15 278 -18 [zone=restricted color=brown max_drones=1]

# Loop 20: closed ring (15 hubs)
hub: loop20_1 297 -16 [zone=restricted color=brown max_drones=1]
hub: loop20_2 298 -16 [zone=restricted color=brown max_drones=1]
hub: loop20_3 299 -16 [zone=restricted color=brown max_drones=1]
hub: loop20_4 300 -16 [zone=restricted color=brown max_drones=1]
hub: loop20_5 301 -16 [zone=restricted color=brown max_drones=1]
hub: loop20_6 302 -16 [zone=restricted color=brown max_drones=1]
hub: loop20_7 303 -16 [zone=restricted color=brown max_drones=1]
hub: loop20_8 304 -16 [zone=restricted color=brown max_drones=1]
hub: loop20_9 304 -18 [zone=restricted color=brown max_drones=1]
hub: loop20_10 303 -18 [zone=restricted color=brown max_drones=1]
hub: loop20_11 302 -18 [zone=restricted color=brown max_drones=1]
hub: loop20_12 301 -18 [zone=restricted color=brown max_drones=1]
hub: loop20_13 300 -18 [zone=restricted color=brown max_drones=1]
hub: loop20_14 299 -18 [zone=restricted color=brown max_drones=1]
hub: loop20_15 298 -18 [zone=restricted color=brown max_drones=1]

# Loop 21: closed ring (15 hubs)
hub: loop21_1 217 -8 [zone=restricted color=brown max_drones=1]
hub: loop21_2 218 -8 [zone=restricted color=brown max_drones=1]
hub: loop21_3 219 -8 [zone=restricted color=brown max_drones=1]
hub: loop21_4 220 -8 [zone=restricted color=brown max_drones=1]
hub: loop21_5 221 -8 [zone=restricted color=brown max_drones=1]
hub: loop21_6 222 -8 [zone=restricted color=brown max_drones=1]
hub: loop21_7 223 -8 [zone=restricted color=brown max_drones=1]
hub: loop21_8 224 -8 [zone=restricted color=brown max_drones=1]
hub: loop21_9 224 -10 [zone=restricted color=brown max_drones=1]
hub: loop21_10 223 -10 [zone=restricted color=brown max_drones=1]
hub: loop21_11 222 -10 [zone=restricted color=brown max_drones=1]
hub: loop21_12 221 -10 [zone=restricted color=brown max_drones=1]
hub: loop21_13 220 -10 [zone=restricted color=brown max_drones=1]
hub: loop21_14 219 -10 [zone=restricted color=brown max_drones=1]
hub: loop21_15 218 -10 [zone=restricted color=brown max_drones=1]

# Loop 22: closed ring (15 hubs)
hub: loop22_1 237 -8 [zone=restricted color=brown max_drones=1]
hub: loop22_2 238 -8 [zone=restricted color=brown max_drones=1]
hub: loop22_3 239 -8 [zone=restricted color=brown max_drones=1]
hub: loop22_4 240 -8 [zone=restricted color=brown max_drones=1]
hub: loop22_5 241 -8 [zone=restricted color=brown max_drones=1]
hub: loop22_6 242 -8 [zone=restricted color=brown max_drones=1]
hub: loop22_7 243 -8 [zone=restricted color=brown max_drones=1]
hub: loop22_8 244 -8 [zone=restricted color=brown max_drones=1]
hub: loop22_9 244 -10 [zone=restricted color=brown max_drones=1]
hub: loop22_10 243 -10 [zone=restricted color=brown max_drones=1]
hub: loop22_11 242 -10 [zone=restricted color=brown max_drones=1]
hub: loop22_12 241 -10 [zone=restricted color=brown max_drones=1]
hub: loop22_13 240 -10 [zone=restricted color=brown max_drones=1]
hub: loop22_14 239 -10 [zone=restricted color=brown max_drones=1]
hub: loop22_15 238 -10 [zone=restricted color=brown max_drones=1]

# Loop 23: closed ring (15 hubs)
hub: loop23_1 257 -8 [zone=restricted color=brown max_drones=1]
hub: loop23_2 258 -8 [zone=restricted color=brown max_drones=1]
hub: loop23_3 259 -8 [zone=restricted color=brown max_drones=1]
hub: loop23_4 260 -8 [zone=restricted color=brown max_drones=1]
hub: loop23_5 261 -8 [zone=restricted color=brown max_drones=1]
hub: loop23_6 262 -8 [zone=restricted color=brown max_drones=1]
hub: loop23_7 263 -8 [zone=restricted color=brown max_drones=1]
hub: loop23_8 264 -8 [zone=restricted color=brown max_drones=1]
hub: loop23_9 264 -10 [zone=restricted color=brown max_drones=1]
hub: loop23_10 263 -10 [zone=restricted color=brown max_drones=1]
hub: loop23_11 262 -10 [zone=restricted color=brown max_drones=1]
hub: loop23_12 261 -10 [zone=restricted color=brown max_drones=1]
hub: loop23_13 260 -10 [zone=restricted color=brown max_drones=1]
hub: loop23_14 259 -10 [zone=restricted color=brown max_drones=1]
hub: loop23_15 258 -10 [zone=restricted color=brown max_drones=1]

# Loop 24: closed ring (15 hubs)
hub: loop24_1 277 -8 [zone=restricted color=brown max_drones=1]
hub: loop24_2 278 -8 [zone=restricted color=brown max_drones=1]
hub: loop24_3 279 -8 [zone=restricted color=brown max_drones=1]
hub: loop24_4 280 -8 [zone=restricted color=brown max_drones=1]
hub: loop24_5 281 -8 [zone=restricted color=brown max_drones=1]
hub: loop24_6 282 -8 [zone=restricted color=brown max_drones=1]
hub: loop24_7 283 -8 [zone=restricted color=brown max_drones=1]
hub: loop24_8 284 -8 [zone=restricted color=brown max_drones=1]
hub: loop24_9 284 -10 [zone=restricted color=brown max_drones=1]
hub: loop24_10 283 -10 [zone=restricted color=brown max_drones=1]
hub: loop24_11 282 -10 [zone=restricted color=brown max_drones=1]
hub: loop24_12 281 -10 [zone=restricted color=brown max_drones=1]
hub: loop24_13 280 -10 [zone=restricted color=brown max_drones=1]
hub: loop24_14 279 -10 [zone=restricted color=brown max_drones=1]
hub: loop24_15 278 -10 [zone=restricted color=brown max_drones=1]

# Loop 25: closed ring (15 hubs)
hub: loop25_1 297 -8 [zone=restricted color=brown max_drones=1]
hub: loop25_2 298 -8 [zone=restricted color=brown max_drones=1]
hub: loop25_3 299 -8 [zone=restricted color=brown max_drones=1]
hub: loop25_4 300 -8 [zone=restricted color=brown max_drones=1]
hub: loop25_5 301 -8 [zone=restricted color=brown max_drones=1]
hub: loop25_6 302 -8 [zone=restricted color=brown max_drones=1]
hub: loop25_7 303 -8 [zone=restricted color=brown max_drones=1]
hub: loop25_8 304 -8 [zone=restricted color=brown max_drones=1]
hub: loop25_9 304 -10 [zone=restricted color=brown max_drones=1]
hub: loop25_10 303 -10 [zone=restricted color=brown max_drones=1]
hub: loop25_11 302 -10 [zone=restricted color=brown max_drones=1]
hub: loop25_12 301 -10 [zone=restricted color=brown max_drones=1]
hub: loop25_13 300 -10 [zone=restricted color=brown max_drones=1]
hub: loop25_14 299 -10 [zone=restricted color=brown max_drones=1]
hub: loop25_15 298 -10 [zone=restricted color=brown max_drones=1]

# Loop 26: closed ring (15 hubs)
hub: loop26_1 217 0 [zone=restricted color=brown max_drones=1]
hub: loop26_2 218 0 [zone=restricted color=brown max_drones=1]
hub: loop26_3 219 0 [zone=restricted color=brown max_drones=1]
hub: loop26_4 220 0 [zone=restricted color=brown max_drones=1]
hub: loop26_5 221 0 [zone=restricted color=brown max_drones=1]
hub: loop26_6 222 0 [zone=restricted color=brown max_drones=1]
hub: loop26_7 223 0 [zone=restricted color=brown max_drones=1]
hub: loop26_8 224 0 [zone=restricted color=brown max_drones=1]
hub: loop26_9 224 -2 [zone=restricted color=brown max_drones=1]
hub: loop26_10 223 -2 [zone=restricted color=brown max_drones=1]
hub: loop26_11 222 -2 [zone=restricted color=brown max_drones=1]
hub: loop26_12 221 -2 [zone=restricted color=brown max_drones=1]
hub: loop26_13 220 -2 [zone=restricted color=brown max_drones=1]
hub: loop26_14 219 -2 [zone=restricted color=brown max_drones=1]
hub: loop26_15 218 -2 [zone=restricted color=brown max_drones=1]

# Loop 27: closed ring (15 hubs)
hub: loop27_1 237 0 [zone=restricted color=brown max_drones=1]
hub: loop27_2 238 0 [zone=restricted color=brown max_drones=1]
hub: loop27_3 239 0 [zone=restricted color=brown max_drones=1]
hub: loop27_4 240 0 [zone=restricted color=brown max_drones=1]
hub: loop27_5 241 0 [zone=restricted color=brown max_drones=1]
hub: loop27_6 242 0 [zone=restricted color=brown max_drones=1]
hub: loop27_7 243 0 [zone=restricted color=brown max_drones=1]
hub: loop27_8 244 0 [zone=restricted color=brown max_drones=1]
hub: loop27_9 244 -2 [zone=restricted color=brown max_drones=1]
hub: loop27_10 243 -2 [zone=restricted color=brown max_drones=1]
hub: loop27_11 242 -2 [zone=restricted color=brown max_drones=1]
hub: loop27_12 241 -2 [zone=restricted color=brown max_drones=1]
hub: loop27_13 240 -2 [zone=restricted color=brown max_drones=1]
hub: loop27_14 239 -2 [zone=restricted color=brown max_drones=1]
hub: loop27_15 238 -2 [zone=restricted color=brown max_drones=1]

# Loop 28: closed ring (15 hubs)
hub: loop28_1 257 0 [zone=restricted color=brown max_drones=1]
hub: loop28_2 258 0 [zone=restricted color=brown max_drones=1]
hub: loop28_3 259 0 [zone=restricted color=brown max_drones=1]
hub: loop28_4 260 0 [zone=restricted color=brown max_drones=1]
hub: loop28_5 261 0 [zone=restricted color=brown max_drones=1]
hub: loop28_6 262 0 [zone=restricted color=brown max_drones=1]
hub: loop28_7 263 0 [zone=restricted color=brown max_drones=1]
hub: loop28_8 264 0 [zone=restricted color=brown max_drones=1]
hub: loop28_9 264 -2 [zone=restricted color=brown max_drones=1]
hub: loop28_10 263 -2 [zone=restricted color=brown max_drones=1]
hub: loop28_11 262 -2 [zone=restricted color=brown max_drones=1]
hub: loop28_12 261 -2 [zone=restricted color=brown max_drones=1]
hub: loop28_13 260 -2 [zone=restricted color=brown max_drones=1]
hub: loop28_14 259 -2 [zone=restricted color=brown max_drones=1]
hub: loop28_15 258 -2 [zone=restricted color=brown max_drones=1]

# Loop 29: closed ring (15 hubs)
hub: loop29_1 277 0 [zone=restricted color=brown max_drones=1]
hub: loop29_2 278 0 [zone=restricted color=brown max_drones=1]
hub: loop29_3 279 0 [zone=restricted color=brown max_drones=1]
hub: loop29_4 280 0 [zone=restricted color=brown max_drones=1]
hub: loop29_5 281 0 [zone=restricted color=brown max_drones=1]
hub: loop29_6 282 0 [zone=restricted color=brown max_drones=1]
hub: loop29_7 283 0 [zone=restricted color=brown max_drones=1]
hub: loop29_8 284 0 [zone=restricted color=brown max_drones=1]
hub: loop29_9 284 -2 [zone=restricted color=brown max_drones=1]
hub: loop29_10 283 -2 [zone=restricted color=brown max_drones=1]
hub: loop29_11 282 -2 [zone=restricted color=brown max_drones=1]
hub: loop29_12 281 -2 [zone=restricted color=brown max_drones=1]
hub: loop29_13 280 -2 [zone=restricted color=brown max_drones=1]
hub: loop29_14 279 -2 [zone=restricted color=brown max_drones=1]
hub: loop29_15 278 -2 [zone=restricted color=brown max_drones=1]

# Loop 30: closed ring (15 hubs)
hub: loop30_1 297 0 [zone=restricted color=brown max_drones=1]
hub: loop30_2 298 0 [zone=restricted color=brown max_drones=1]
hub: loop30_3 299 0 [zone=restricted color=brown max_drones=1]
hub: loop30_4 300 0 [zone=restricted color=brown max_drones=1]
hub: loop30_5 301 0 [zone=restricted color=brown max_drones=1]
hub: loop30_6 302 0 [zone=restricted color=brown max_drones=1]
hub: loop30_7 303 0 [zone=restricted color=brown max_drones=1]
hub: loop30_8 304 0 [zone=restricted color=brown max_drones=1]
hub: loop30_9 304 -2 [zone=restricted color=brown max_drones=1]
hub: loop30_10 303 -2 [zone=restricted color=brown max_drones=1]
hub: loop30_11 302 -2 [zone=restricted color=brown max_drones=1]
hub: loop30_12 301 -2 [zone=restricted color=brown max_drones=1]
hub: loop30_13 300 -2 [zone=restricted color=brown max_drones=1]
hub: loop30_14 299 -2 [zone=restricted color=brown max_drones=1]
hub: loop30_15 298 -2 [zone=restricted color=brown max_drones=1]

# Loop 31: closed ring (15 hubs)
hub: loop31_1 217 8 [zone=restricted color=brown max_drones=1]
hub: loop31_2 218 8 [zone=restricted color=brown max_drones=1]
hub: loop31_3 219 8 [zone=restricted color=brown max_drones=1]
hub: loop31_4 220 8 [zone=restricted color=brown max_drones=1]
hub: loop31_5 221 8 [zone=restricted color=brown max_drones=1]
hub: loop31_6 222 8 [zone=restricted color=brown max_drones=1]
hub: loop31_7 223 8 [zone=restricted color=brown max_drones=1]
hub: loop31_8 224 8 [zone=restricted color=brown max_drones=1]
hub: loop31_9 224 6 [zone=restricted color=brown max_drones=1]
hub: loop31_10 223 6 [zone=restricted color=brown max_drones=1]
hub: loop31_11 222 6 [zone=restricted color=brown max_drones=1]
hub: loop31_12 221 6 [zone=restricted color=brown max_drones=1]
hub: loop31_13 220 6 [zone=restricted color=brown max_drones=1]
hub: loop31_14 219 6 [zone=restricted color=brown max_drones=1]
hub: loop31_15 218 6 [zone=restricted color=brown max_drones=1]

# Loop 32: closed ring (15 hubs)
hub: loop32_1 237 8 [zone=restricted color=brown max_drones=1]
hub: loop32_2 238 8 [zone=restricted color=brown max_drones=1]
hub: loop32_3 239 8 [zone=restricted color=brown max_drones=1]
hub: loop32_4 240 8 [zone=restricted color=brown max_drones=1]
hub: loop32_5 241 8 [zone=restricted color=brown max_drones=1]
hub: loop32_6 242 8 [zone=restricted color=brown max_drones=1]
hub: loop32_7 243 8 [zone=restricted color=brown max_drones=1]
hub: loop32_8 244 8 [zone=restricted color=brown max_drones=1]
hub: loop32_9 244 6 [zone=restricted color=brown max_drones=1]
hub: loop32_10 243 6 [zone=restricted color=brown max_drones=1]
hub: loop32_11 242 6 [zone=restricted color=brown max_drones=1]
hub: loop32_12 241 6 [zone=restricted color=brown max_drones=1]
hub: loop32_13 240 6 [zone=restricted color=brown max_drones=1]
hub: loop32_14 239 6 [zone=restricted color=brown max_drones=1]
hub: loop32_15 238 6 [zone=restricted color=brown max_drones=1]

# Loop 33: closed ring (15 hubs)
hub: loop33_1 257 8 [zone=restricted color=brown max_drones=1]
hub: loop33_2 258 8 [zone=restricted color=brown max_drones=1]
hub: loop33_3 259 8 [zone=restricted color=brown max_drones=1]
hub: loop33_4 260 8 [zone=restricted color=brown max_drones=1]
hub: loop33_5 261 8 [zone=restricted color=brown max_drones=1]
hub: loop33_6 262 8 [zone=restricted color=brown max_drones=1]
hub: loop33_7 263 8 [zone=restricted color=brown max_drones=1]
hub: loop33_8 264 8 [zone=restricted color=brown max_drones=1]
hub: loop33_9 264 6 [zone=restricted color=brown max_drones=1]
hub: loop33_10 263 6 [zone=restricted color=brown max_drones=1]
hub: loop33_11 262 6 [zone=restricted color=brown max_drones=1]
hub: loop33_12 261 6 [zone=restricted color=brown max_drones=1]
hub: loop33_13 260 6 [zone=restricted color=brown max_drones=1]
hub: loop33_14 259 6 [zone=restricted color=brown max_drones=1]
hub: loop33_15 258 6 [zone=restricted color=brown max_drones=1]

# Loop 34: closed ring (15 hubs)
hub: loop34_1 277 8 [zone=restricted color=brown max_drones=1]
hub: loop34_2 278 8 [zone=restricted color=brown max_drones=1]
hub: loop34_3 279 8 [zone=restricted color=brown max_drones=1]
hub: loop34_4 280 8 [zone=restricted color=brown max_drones=1]
hub: loop34_5 281 8 [zone=restricted color=brown max_drones=1]
hub: loop34_6 282 8 [zone=restricted color=brown max_drones=1]
hub: loop34_7 283 8 [zone=restricted color=brown max_drones=1]
hub: loop34_8 284 8 [zone=restricted color=brown max_drones=1]
hub: loop34_9 284 6 [zone=restricted color=brown max_drones=1]
hub: loop34_10 283 6 [zone=restricted color=brown max_drones=1]
hub: loop34_11 282 6 [zone=restricted color=brown max_drones=1]
hub: loop34_12 281 6 [zone=restricted color=brown max_drones=1]
hub: loop34_13 280 6 [zone=restricted color=brown max_drones=1]
hub: loop34_14 279 6 [zone=restricted color=brown max_drones=1]
hub: loop34_15 278 6 [zone=restricted color=brown max_drones=1]

# Loop 35: closed ring (15 hubs)
hub: loop35_1 297 8 [zone=restricted color=brown max_drones=1]
hub: loop35_2 298 8 [zone=restricted color=brown max_drones=1]
hub: loop35_3 299 8 [zone=restricted color=brown max_drones=1]
hub: loop35_4 300 8 [zone=restricted color=brown max_drones=1]
hub: loop35_5 301 8 [zone=restricted color=brown max_drones=1]
hub: loop35_6 302 8 [zone=restricted color=brown max_drones=1]
hub: loop35_7 303 8 [zone=restricted color=brown max_drones=1]
hub: loop35_8 304 8 [zone=restricted color=brown max_drones=1]
hub: loop35_9 304 6 [zone=restricted color=brown max_drones=1]
hub: loop35_10 303 6 [zone=restricted color=brown max_drones=1]
hub: loop35_11 302 6 [zone=restricted color=brown max_drones=1]
hub: loop35_12 301 6 [zone=restricted color=brown max_drones=1]
hub: loop35_13 300 6 [zone=restricted color=brown max_drones=1]
hub: loop35_14 299 6 [zone=restricted color=brown max_drones=1]
hub: loop35_15 298 6 [zone=restricted color=brown max_drones=1]

# Loop 36: closed ring (15 hubs)
hub: loop36_1 217 16 [zone=restricted color=brown max_drones=1]
hub: loop36_2 218 16 [zone=restricted color=brown max_drones=1]
hub: loop36_3 219 16 [zone=restricted color=brown max_drones=1]
hub: loop36_4 220 16 [zone=restricted color=brown max_drones=1]
hub: loop36_5 221 16 [zone=restricted color=brown max_drones=1]
hub: loop36_6 222 16 [zone=restricted color=brown max_drones=1]
hub: loop36_7 223 16 [zone=restricted color=brown max_drones=1]
hub: loop36_8 224 16 [zone=restricted color=brown max_drones=1]
hub: loop36_9 224 14 [zone=restricted color=brown max_drones=1]
hub: loop36_10 223 14 [zone=restricted color=brown max_drones=1]
hub: loop36_11 222 14 [zone=restricted color=brown max_drones=1]
hub: loop36_12 221 14 [zone=restricted color=brown max_drones=1]
hub: loop36_13 220 14 [zone=restricted color=brown max_drones=1]
hub: loop36_14 219 14 [zone=restricted color=brown max_drones=1]
hub: loop36_15 218 14 [zone=restricted color=brown max_drones=1]

# Loop 37: closed ring (15 hubs)
hub: loop37_1 237 16 [zone=restricted color=brown max_drones=1]
hub: loop37_2 238 16 [zone=restricted color=brown max_drones=1]
hub: loop37_3 239 16 [zone=restricted color=brown max_drones=1]
hub: loop37_4 240 16 [zone=restricted color=brown max_drones=1]
hub: loop37_5 241 16 [zone=restricted color=brown max_drones=1]
hub: loop37_6 242 16 [zone=restricted color=brown max_drones=1]
hub: loop37_7 243 16 [zone=restricted color=brown max_drones=1]
hub: loop37_8 244 16 [zone=restricted color=brown max_drones=1]
hub: loop37_9 244 14 [zone=restricted color=brown max_drones=1]
hub: loop37_10 243 14 [zone=restricted color=brown max_drones=1]
hub: loop37_11 242 14 [zone=restricted color=brown max_drones=1]
hub: loop37_12 241 14 [zone=restricted color=brown max_drones=1]
hub: loop37_13 240 14 [zone=restricted color=brown max_drones=1]
hub: loop37_14 239 14 [zone=restricted color=brown max_drones=1]
hub: loop37_15 238 14 [zone=restricted color=brown max_drones=1]

# Loop 38: closed ring (15 hubs)
hub: loop38_1 257 16 [zone=restricted color=brown max_drones=1]
hub: loop38_2 258 16 [zone=restricted color=brown max_drones=1]
hub: loop38_3 259 16 [zone=restricted color=brown max_drones=1]
hub: loop38_4 260 16 [zone=restricted color=brown max_drones=1]
hub: loop38_5 261 16 [zone=restricted color=brown max_drones=1]
hub: loop38_6 262 16 [zone=restricted color=brown max_drones=1]
hub: loop38_7 263 16 [zone=restricted color=brown max_drones=1]
hub: loop38_8 264 16 [zone=restricted color=brown max_drones=1]
hub: loop38_9 264 14 [zone=restricted color=brown max_drones=1]
hub: loop38_10 263 14 [zone=restricted color=brown max_drones=1]
hub: loop38_11 262 14 [zone=restricted color=brown max_drones=1]
hub: loop38_12 261 14 [zone=restricted color=brown max_drones=1]
hub: loop38_13 260 14 [zone=restricted color=brown max_drones=1]
hub: loop38_14 259 14 [zone=restricted color=brown max_drones=1]
hub: loop38_15 258 14 [zone=restricted color=brown max_drones=1]

# Loop 39: closed ring (15 hubs)
hub: loop39_1 277 16 [zone=restricted color=brown max_drones=1]
hub: loop39_2 278 16 [zone=restricted color=brown max_drones=1]
hub: loop39_3 279 16 [zone=restricted color=brown max_drones=1]
hub: loop39_4 280 16 [zone=restricted color=brown max_drones=1]
hub: loop39_5 281 16 [zone=restricted color=brown max_drones=1]
hub: loop39_6 282 16 [zone=restricted color=brown max_drones=1]
hub: loop39_7 283 16 [zone=restricted color=brown max_drones=1]
hub: loop39_8 284 16 [zone=restricted color=brown max_drones=1]
hub: loop39_9 284 14 [zone=restricted color=brown max_drones=1]
hub: loop39_10 283 14 [zone=restricted color=brown max_drones=1]
hub: loop39_11 282 14 [zone=restricted color=brown max_drones=1]
hub: loop39_12 281 14 [zone=restricted color=brown max_drones=1]
hub: loop39_13 280 14 [zone=restricted color=brown max_drones=1]
hub: loop39_14 279 14 [zone=restricted color=brown max_drones=1]
hub: loop39_15 278 14 [zone=restricted color=brown max_drones=1]

# Loop 40: closed ring (15 hubs)
hub: loop40_1 297 16 [zone=restricted color=brown max_drones=1]
hub: loop40_2 298 16 [zone=restricted color=brown max_drones=1]
hub: loop40_3 299 16 [zone=restricted color=brown max_drones=1]
hub: loop40_4 300 16 [zone=restricted color=brown max_drones=1]
hub: loop40_5 301 16 [zone=restricted color=brown max_drones=1]
hub: loop40_6 302 16 [zone=restricted color=brown max_drones=1]
hub: loop40_7 303 16 [zone=restricted color=brown max_drones=1]
hub: loop40_8 304 16 [zone=restricted color=brown max_drones=1]
hub: loop40_9 304 14 [zone=restricted color=brown max_drones=1]
hub: loop40_10 303 14 [zone=restricted color=brown max_drones=1]
hub: loop40_11 302 14 [zone=restricted color=brown max_drones=1]
hub: loop40_12 301 14 [zone=restricted color=brown max_drones=1]
hub: loop40_13 300 14 [zone=restricted color=brown max_drones=1]
hub: loop40_14 299 14 [zone=restricted color=brown max_drones=1]
hub: loop40_15 298 14 [zone=restricted color=brown max_drones=1]

# Loop 41: closed ring (15 hubs)
hub: loop41_1 217 24 [zone=restricted color=brown max_drones=1]
hub: loop41_2 218 24 [zone=restricted color=brown max_drones=1]
hub: loop41_3 219 24 [zone=restricted color=brown max_drones=1]
hub: loop41_4 220 24 [zone=restricted color=brown max_drones=1]
hub: loop41_5 221 24 [zone=restricted color=brown max_drones=1]
hub: loop41_6 222 24 [zone=restricted color=brown max_drones=1]
hub: loop41_7 223 24 [zone=restricted color=brown max_drones=1]
hub: loop41_8 224 24 [zone=restricted color=brown max_drones=1]
hub: loop41_9 224 22 [zone=restricted color=brown max_drones=1]
hub: loop41_10 223 22 [zone=restricted color=brown max_drones=1]
hub: loop41_11 222 22 [zone=restricted color=brown max_drones=1]
hub: loop41_12 221 22 [zone=restricted color=brown max_drones=1]
hub: loop41_13 220 22 [zone=restricted color=brown max_drones=1]
hub: loop41_14 219 22 [zone=restricted color=brown max_drones=1]
hub: loop41_15 218 22 [zone=restricted color=brown max_drones=1]

# Loop 42: closed ring (15 hubs)
hub: loop42_1 237 24 [zone=restricted color=brown max_drones=1]
hub: loop42_2 238 24 [zone=restricted color=brown max_drones=1]
hub: loop42_3 239 24 [zone=restricted color=brown max_drones=1]
hub: loop42_4 240 24 [zone=restricted color=brown max_drones=1]
hub: loop42_5 241 24 [zone=restricted color=brown max_drones=1]
hub: loop42_6 242 24 [zone=restricted color=brown max_drones=1]
hub: loop42_7 243 24 [zone=restricted color=brown max_drones=1]
hub: loop42_8 244 24 [zone=restricted color=brown max_drones=1]
hub: loop42_9 244 22 [zone=restricted color=brown max_drones=1]
hub: loop42_10 243 22 [zone=restricted color=brown max_drones=1]
hub: loop42_11 242 22 [zone=restricted color=brown max_drones=1]
hub: loop42_12 241 22 [zone=restricted color=brown max_drones=1]
hub: loop42_13 240 22 [zone=restricted color=brown max_drones=1]
hub: loop42_14 239 22 [zone=restricted color=brown max_drones=1]
hub: loop42_15 238 22 [zone=restricted color=brown max_drones=1]

# Loop 43: closed ring (15 hubs)
hub: loop43_1 257 24 [zone=restricted color=brown max_drones=1]
hub: loop43_2 258 24 [zone=restricted color=brown max_drones=1]
hub: loop43_3 259 24 [zone=restricted color=brown max_drones=1]
hub: loop43_4 260 24 [zone=restricted color=brown max_drones=1]
hub: loop43_5 261 24 [zone=restricted color=brown max_drones=1]
hub: loop43_6 262 24 [zone=restricted color=brown max_drones=1]
hub: loop43_7 263 24 [zone=restricted color=brown max_drones=1]
hub: loop43_8 264 24 [zone=restricted color=brown max_drones=1]
hub: loop43_9 264 22 [zone=restricted color=brown max_drones=1]
